study_id,segment,code_identifiers,code_main,code_identifiers_link,segment_drug_combo,combo_key,drug_id,drug_definitions,drug_mn,drug_segment_name_class,drug_preferred_label,drug_class,drug_class_desc,drug_parent_id,drug_parent_id_qualifier,drug_pa_id,drug_parent_name,drug_pa_name,drug_rank
10125,cefotaxime,j,drug resisted,drug resisted; mic,TRUE,36,d002439,semisynthetic broad-spectrum cephalosporin.,d03.633.100.300.249.190.190|d02.065.589.099.249.190.190|d02.886.665.074.190.190,preferred_label,cefotaxime,d,desc,d002505,NA,d000900,cephacetrile,anti-bacterial agents,drug group
10125,clavulanic acid,j,drug resisted,drug resisted; mic,TRUE,36,d019818,"clavulanic acid and its salts and esters. the acid is a suicide inhibitor of bacterial beta-lactamase enzymes from streptomyces clavuligerus. administered alone, it has only weak antibacterial activity against most organisms, but given in combination with other beta-lactam antibiotics it prevents antibiotic inactivation by microbial lactamase.",d02.065.589.099.374.160|d03.633.100.300.374.160,preferred_label,clavulanic acid,d,desc,d002969,NA,d065093,clavulanic acids,beta-lactamase inhibitors,drug group
10125,amikacin,k,drug resisted,drug resisted; mic,FALSE,37,d000583,a broad-spectrum antibiotic derived from kanamycin. it is reno- and oto-toxic like the other aminoglycoside antibiotics.,d09.408.051.476.060,preferred_label,amikacin,d,desc,d007612,NA,d000900,kanamycin,anti-bacterial agents,drug name
10125,tobramycin,l,drug resisted,drug resisted; mic,FALSE,38,d014031,"an aminoglycoside, broad-spectrum antibiotic produced by streptomyces tenebrarius. it is effective against gram-negative bacteria, especially the pseudomonas species. it is a 10% component of the antibiotic complex, nebramycin, produced by the same species.",d09.408.051.476.600.800,preferred_label,tobramycin,d,desc,d009328,NA,d000900,nebramycin,anti-bacterial agents,drug name
10125,gentamicin,m,drug resisted,drug resisted; mic,FALSE,39,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d011500,aminoglycosides,protein synthesis inhibitors,drug group
10125,gentamicin,m,drug resisted,drug resisted; mic,FALSE,39,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d000900,aminoglycosides,anti-bacterial agents,drug group
10125,levofloxacin,n,drug resisted,drug resisted; mic,FALSE,40,d064704,the l-isomer of ofloxacin.,d03.633.100.810.835.322.500.500,preferred_label,levofloxacin,d,desc,d015242,NA,d065609,ofloxacin,cytochrome p-450 cyp1a2 inhibitors,drug name
10125,levofloxacin,n,drug resisted,drug resisted; mic,FALSE,40,d064704,the l-isomer of ofloxacin.,d03.633.100.810.835.322.500.500,preferred_label,levofloxacin,d,desc,d015242,NA,d000900,ofloxacin,anti-bacterial agents,drug name
10125,levofloxacin,n,drug resisted,drug resisted; mic,FALSE,40,d064704,the l-isomer of ofloxacin.,d03.633.100.810.835.322.500.500,preferred_label,levofloxacin,d,desc,d015242,NA,d000892,ofloxacin,"anti-infective agents, urinary",drug name
10125,levofloxacin,n,drug resisted,drug resisted; mic,FALSE,40,d064704,the l-isomer of ofloxacin.,d03.633.100.810.835.322.500.500,preferred_label,levofloxacin,d,desc,d015242,NA,d059005,ofloxacin,topoisomerase ii inhibitors,drug name
10125,ofloxacin,o,drug resisted,drug resisted; mic,FALSE,41,d015242,"a synthetic fluoroquinolone antibacterial agent that inhibits the supercoiling activity of bacterial dna gyrase, halting dna replication.",d03.633.100.810.835.322.500,preferred_label,ofloxacin,d,desc,d024841,NA,d065609,fluoroquinolones,cytochrome p-450 cyp1a2 inhibitors,drug group
10125,ofloxacin,o,drug resisted,drug resisted; mic,FALSE,41,d015242,"a synthetic fluoroquinolone antibacterial agent that inhibits the supercoiling activity of bacterial dna gyrase, halting dna replication.",d03.633.100.810.835.322.500,preferred_label,ofloxacin,d,desc,d024841,NA,d000900,fluoroquinolones,anti-bacterial agents,drug group
10125,ofloxacin,o,drug resisted,drug resisted; mic,FALSE,41,d015242,"a synthetic fluoroquinolone antibacterial agent that inhibits the supercoiling activity of bacterial dna gyrase, halting dna replication.",d03.633.100.810.835.322.500,preferred_label,ofloxacin,d,desc,d024841,NA,d000892,fluoroquinolones,"anti-infective agents, urinary",drug group
10125,ofloxacin,o,drug resisted,drug resisted; mic,FALSE,41,d015242,"a synthetic fluoroquinolone antibacterial agent that inhibits the supercoiling activity of bacterial dna gyrase, halting dna replication.",d03.633.100.810.835.322.500,preferred_label,ofloxacin,d,desc,d024841,NA,d059005,fluoroquinolones,topoisomerase ii inhibitors,drug group
10209,gentamicin,e,drug resisted,drug resisted; mic,FALSE,42,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d011500,aminoglycosides,protein synthesis inhibitors,drug group
10209,gentamicin,e,drug resisted,drug resisted; mic,FALSE,42,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d000900,aminoglycosides,anti-bacterial agents,drug group
10209,tobramycin,f,drug resisted,drug resisted; mic,FALSE,43,d014031,"an aminoglycoside, broad-spectrum antibiotic produced by streptomyces tenebrarius. it is effective against gram-negative bacteria, especially the pseudomonas species. it is a 10% component of the antibiotic complex, nebramycin, produced by the same species.",d09.408.051.476.600.800,preferred_label,tobramycin,d,desc,d009328,NA,d000900,nebramycin,anti-bacterial agents,drug name
10209,ampicillin,a,drug resisted,drug resisted; mic,FALSE,44,d000667,semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.,d03.633.100.300.750.750.050|d02.065.589.099.750.750.050|d02.886.108.750.750.050,preferred_label,ampicillin,d,desc,d010400,NA,d000900,penicillin g,anti-bacterial agents,drug group
10209,ampicillin,b,drug resisted,drug resisted; mic,TRUE,45,d000667,semi-synthetic derivative of penicillin that functions as an orally active broad-spectrum antibiotic.,d03.633.100.300.750.750.050|d02.065.589.099.750.750.050|d02.886.108.750.750.050,preferred_label,ampicillin,d,desc,d010400,NA,d000900,penicillin g,anti-bacterial agents,drug group
10209,clavulanate,b,drug resisted,drug resisted; mic,TRUE,45,d019818,"clavulanic acid and its salts and esters. the acid is a suicide inhibitor of bacterial beta-lactamase enzymes from streptomyces clavuligerus. administered alone, it has only weak antibacterial activity against most organisms, but given in combination with other beta-lactam antibiotics it prevents antibiotic inactivation by microbial lactamase.",d02.065.589.099.374.160|d03.633.100.300.374.160,synonyms,clavulanic acid,d,desc,d002969,NA,d065093,clavulanic acids,beta-lactamase inhibitors,drug group
10209,ceftazidime,c,drug resisted,drug resisted; mic,FALSE,46,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,NA,d000900,cephaloridine,anti-bacterial agents,drug name
10209,ceftazidime,d,drug resisted,drug resisted; mic,TRUE,47,d002442,"semisynthetic, broad-spectrum antibacterial derived from cephaloridine and used especially for pseudomonas and other gram-negative infections in debilitated patients.",d03.633.100.300.249.210.150|d02.065.589.099.249.210.150|d02.886.665.074.210.150,preferred_label,ceftazidime,d,desc,d002509,NA,d000900,cephaloridine,anti-bacterial agents,drug name
10209,clavulanate,d,drug resisted,drug resisted; mic,TRUE,47,d019818,"clavulanic acid and its salts and esters. the acid is a suicide inhibitor of bacterial beta-lactamase enzymes from streptomyces clavuligerus. administered alone, it has only weak antibacterial activity against most organisms, but given in combination with other beta-lactam antibiotics it prevents antibiotic inactivation by microbial lactamase.",d02.065.589.099.374.160|d03.633.100.300.374.160,synonyms,clavulanic acid,d,desc,d002969,NA,d065093,clavulanic acids,beta-lactamase inhibitors,drug group
10221,aztreonam,a,drug resisted,drug resisted; mic,FALSE,48,d001398,"a monocyclic beta-lactam antibiotic originally isolated from chromobacterium violaceum. it is resistant to beta-lactamases and is used in gram-negative infections, especially of the meninges, bladder, and kidneys. it may cause a superinfection with gram-positive organisms.",d03.633.100.300.500.044|d03.383.411.350.044|d02.886.108.500.044|d02.065.589.099.500.044,preferred_label,aztreonam,d,desc,d008997,NA,d000900,monobactams,anti-bacterial agents,drug name
10221,imipenem,d,drug resisted,drug resisted; mic,FALSE,49,d015378,"semisynthetic thienamycin that has a wide spectrum of antibacterial activity against gram-negative and gram-positive aerobic and anaerobic bacteria, including many multiresistant strains. it is stable to beta-lactamases. clinical studies have demonstrated high efficacy in the treatment of infections of various body systems. its effectiveness is enhanced when it is administered in combination with cilastatin, a renal dipeptidase inhibitor.",d02.065.589.099.124.300.500|d03.633.100.300.124.300.500,preferred_label,imipenem,d,desc,d013845,NA,d000900,thienamycins,anti-bacterial agents,drug name
10221,clavulanic acid,b,drug resisted,drug resisted; mic,FALSE,50,d019818,"clavulanic acid and its salts and esters. the acid is a suicide inhibitor of bacterial beta-lactamase enzymes from streptomyces clavuligerus. administered alone, it has only weak antibacterial activity against most organisms, but given in combination with other beta-lactam antibiotics it prevents antibiotic inactivation by microbial lactamase.",d02.065.589.099.374.160|d03.633.100.300.374.160,preferred_label,clavulanic acid,d,desc,d002969,NA,d065093,clavulanic acids,beta-lactamase inhibitors,drug group
10221,tazobactam,c,drug resisted,drug resisted; mic,FALSE,51,c043265,NA,NA,preferred_label,tazobactam,c,supp,d010397,q000031,d065093,penicillanic acid,beta-lactamase inhibitors,drug name
10221,tazobactam,c,drug resisted,drug resisted; mic,FALSE,51,c043265,NA,NA,preferred_label,tazobactam,c,supp,d010397,q000031,d000900,penicillanic acid,anti-bacterial agents,drug name
10248,ciprofloxacin,NA,drug resisted,NA,FALSE,52,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,NA,d065609,fluoroquinolones,cytochrome p-450 cyp1a2 inhibitors,drug group
10248,ciprofloxacin,NA,drug resisted,NA,FALSE,52,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,NA,d000900,fluoroquinolones,anti-bacterial agents,drug group
10248,ciprofloxacin,NA,drug resisted,NA,FALSE,52,d002939,a broad-spectrum antimicrobial carboxyfluoroquinoline.,d03.633.100.810.835.322.186,preferred_label,ciprofloxacin,d,desc,d024841,NA,d059005,fluoroquinolones,topoisomerase ii inhibitors,drug group
10248,gentamicin,NA,drug resisted,NA,FALSE,53,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d011500,aminoglycosides,protein synthesis inhibitors,drug group
10248,gentamicin,NA,drug resisted,NA,FALSE,53,d005839,"a complex antibiotic substance produced by micromonospora purpurea, with three components: gentamicin c1, c2 , and c1a sulfates.|a complex of closely related aminoglycoside bases (e.g., gentamicins c1, c2, and c1(suba)), obtained from micromonospora purpurea and related species.|a complex of closely related aminoglycosides obtained from micromonospora purpurea and related species. they are broad-spectrum antibiotics, but may cause ear and kidney damage. they act to inhibit protein biosynthesis.",d09.408.051.374,synonyms,gentamicins,d,desc,d000617,NA,d000900,aminoglycosides,anti-bacterial agents,drug group
